"AÑO,PERIODO EPIDEMIOLOGICO,CODIGO DEL EVENTO,DESCRIPCION DEL EVENTO,CANTIDAD,UNIDAD"
"2019,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2019,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2019,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),5,Personas"
"2019,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2019,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2020,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2020,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),2,Personas"
"2021,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),11,Personas"
"2021,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2021,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2022,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),4,Personas"
"2022,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2022,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),6,Personas"
"2022,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),6,Personas"
"2022,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2023,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),2,Personas"
"2023,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2023,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,1,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,2,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,3,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),13,Personas"
"2024,4,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,5,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,6,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),7,Personas"
"2024,7,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),4,Personas"
"2024,8,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),2,Personas"
"2024,9,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,10,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2024,11,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),1,Personas"
"2024,12,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2024,13,355,ENFERMEDAD TRANSMITIDA POR ALIMENTOS O AGUA (ETA),0,Personas"
"2017,1,356,INTENTO DE SUICIDIO,7,Personas"
"2017,2,356,INTENTO DE SUICIDIO,6,Personas"
"2017,3,356,INTENTO DE SUICIDIO,10,Personas"
"2017,4,356,INTENTO DE SUICIDIO,7,Personas"
"2017,5,356,INTENTO DE SUICIDIO,7,Personas"
"2017,6,356,INTENTO DE SUICIDIO,2,Personas"
"2017,7,356,INTENTO DE SUICIDIO,1,Personas"
"2017,8,356,INTENTO DE SUICIDIO,9,Personas"
"2017,9,356,INTENTO DE SUICIDIO,6,Personas"
"2017,10,356,INTENTO DE SUICIDIO,11,Personas"
"2017,11,356,INTENTO DE SUICIDIO,9,Personas"
"2017,12,356,INTENTO DE SUICIDIO,7,Personas"
"2017,13,356,INTENTO DE SUICIDIO,5,Personas"
"2018,1,356,INTENTO DE SUICIDIO,5,Personas"
"2018,2,356,INTENTO DE SUICIDIO,4,Personas"
"2018,3,356,INTENTO DE SUICIDIO,26,Personas"
"2018,4,356,INTENTO DE SUICIDIO,12,Personas"
"2018,5,356,INTENTO DE SUICIDIO,10,Personas"
"2018,6,356,INTENTO DE SUICIDIO,7,Personas"
"2018,7,356,INTENTO DE SUICIDIO,11,Personas"
"2018,8,356,INTENTO DE SUICIDIO,9,Personas"
"2018,9,356,INTENTO DE SUICIDIO,4,Personas"
"2018,10,356,INTENTO DE SUICIDIO,3,Personas"
"2018,11,356,INTENTO DE SUICIDIO,9,Personas"
"2018,12,356,INTENTO DE SUICIDIO,3,Personas"
"2018,13,356,INTENTO DE SUICIDIO,2,Personas"
"2019,1,356,INTENTO DE SUICIDIO,6,Personas"
"2019,2,356,INTENTO DE SUICIDIO,5,Personas"
"2019,3,356,INTENTO DE SUICIDIO,14,Personas"
"2019,4,356,INTENTO DE SUICIDIO,20,Personas"
"2019,5,356,INTENTO DE SUICIDIO,21,Personas"
"2019,6,356,INTENTO DE SUICIDIO,22,Personas"
"2019,7,356,INTENTO DE SUICIDIO,16,Personas"
"2019,8,356,INTENTO DE SUICIDIO,13,Personas"
"2019,9,356,INTENTO DE SUICIDIO,11,Personas"
"2019,10,356,INTENTO DE SUICIDIO,13,Personas"
"2019,11,356,INTENTO DE SUICIDIO,12,Personas"
"2019,12,356,INTENTO DE SUICIDIO,19,Personas"
"2019,13,356,INTENTO DE SUICIDIO,14,Personas"
"2020,1,356,INTENTO DE SUICIDIO,15,Personas"
"2020,2,356,INTENTO DE SUICIDIO,16,Personas"
"2020,3,356,INTENTO DE SUICIDIO,13,Personas"
"2020,4,356,INTENTO DE SUICIDIO,8,Personas"
"2020,5,356,INTENTO DE SUICIDIO,17,Personas"
"2020,6,356,INTENTO DE SUICIDIO,17,Personas"
"2020,7,356,INTENTO DE SUICIDIO,8,Personas"
"2020,8,356,INTENTO DE SUICIDIO,15,Personas"
"2020,9,356,INTENTO DE SUICIDIO,9,Personas"
"2020,10,356,INTENTO DE SUICIDIO,16,Personas"
"2020,11,356,INTENTO DE SUICIDIO,9,Personas"
"2020,12,356,INTENTO DE SUICIDIO,8,Personas"
"2020,13,356,INTENTO DE SUICIDIO,13,Personas"
"2021,1,356,INTENTO DE SUICIDIO,7,Personas"
"2021,2,356,INTENTO DE SUICIDIO,7,Personas"
"2021,3,356,INTENTO DE SUICIDIO,11,Personas"
"2021,4,356,INTENTO DE SUICIDIO,14,Personas"
"2021,5,356,INTENTO DE SUICIDIO,12,Personas"
"2021,6,356,INTENTO DE SUICIDIO,11,Personas"
"2021,7,356,INTENTO DE SUICIDIO,11,Personas"
"2021,8,356,INTENTO DE SUICIDIO,8,Personas"
"2021,9,356,INTENTO DE SUICIDIO,13,Personas"
"2021,10,356,INTENTO DE SUICIDIO,16,Personas"
"2021,11,356,INTENTO DE SUICIDIO,7,Personas"
"2021,12,356,INTENTO DE SUICIDIO,16,Personas"
"2021,13,356,INTENTO DE SUICIDIO,7,Personas"
"2022,1,356,INTENTO DE SUICIDIO,6,Personas"
"2022,2,356,INTENTO DE SUICIDIO,19,Personas"
"2022,3,356,INTENTO DE SUICIDIO,13,Personas"
"2022,4,356,INTENTO DE SUICIDIO,13,Personas"
"2022,5,356,INTENTO DE SUICIDIO,15,Personas"
"2022,6,356,INTENTO DE SUICIDIO,10,Personas"
"2022,7,356,INTENTO DE SUICIDIO,11,Personas"
"2022,8,356,INTENTO DE SUICIDIO,13,Personas"
"2022,9,356,INTENTO DE SUICIDIO,24,Personas"
"2022,10,356,INTENTO DE SUICIDIO,11,Personas"
"2022,11,356,INTENTO DE SUICIDIO,22,Personas"
"2022,12,356,INTENTO DE SUICIDIO,16,Personas"
"2022,13,356,INTENTO DE SUICIDIO,7,Personas"
"2023,1,356,INTENTO DE SUICIDIO,14,Personas"
"2023,2,356,INTENTO DE SUICIDIO,13,Personas"
"2023,3,356,INTENTO DE SUICIDIO,25,Personas"
"2023,4,356,INTENTO DE SUICIDIO,6,Personas"
"2023,5,356,INTENTO DE SUICIDIO,22,Personas"
"2023,6,356,INTENTO DE SUICIDIO,17,Personas"
"2023,7,356,INTENTO DE SUICIDIO,10,Personas"
"2023,8,356,INTENTO DE SUICIDIO,17,Personas"
"2023,9,356,INTENTO DE SUICIDIO,22,Personas"
"2023,10,356,INTENTO DE SUICIDIO,25,Personas"
"2023,11,356,INTENTO DE SUICIDIO,11,Personas"
"2023,12,356,INTENTO DE SUICIDIO,17,Personas"
"2023,13,356,INTENTO DE SUICIDIO,8,Personas"
"2024,1,356,INTENTO DE SUICIDIO,11,Personas"
"2024,2,356,INTENTO DE SUICIDIO,14,Personas"
"2024,3,356,INTENTO DE SUICIDIO,12,Personas"
"2024,4,356,INTENTO DE SUICIDIO,4,Personas"
"2024,5,356,INTENTO DE SUICIDIO,23,Personas"
"2024,6,356,INTENTO DE SUICIDIO,21,Personas"
"2024,7,356,INTENTO DE SUICIDIO,18,Personas"
"2024,8,356,INTENTO DE SUICIDIO,20,Personas"
"2024,9,356,INTENTO DE SUICIDIO,13,Personas"
"2024,10,356,INTENTO DE SUICIDIO,21,Personas"
"2024,11,356,INTENTO DE SUICIDIO,14,Personas"
"2024,12,356,INTENTO DE SUICIDIO,14,Personas"
"2024,13,356,INTENTO DE SUICIDIO,14,Personas"
"2017,1,365,INTOXICACIONES,4,Personas"
"2017,2,365,INTOXICACIONES,11,Personas"
"2017,3,365,INTOXICACIONES,8,Personas"
"2017,4,365,INTOXICACIONES,7,Personas"
"2017,5,365,INTOXICACIONES,6,Personas"
"2017,6,365,INTOXICACIONES,5,Personas"
"2017,7,365,INTOXICACIONES,3,Personas"
"2017,8,365,INTOXICACIONES,10,Personas"
"2017,9,365,INTOXICACIONES,5,Personas"
"2017,10,365,INTOXICACIONES,10,Personas"
"2017,11,365,INTOXICACIONES,7,Personas"
"2017,12,365,INTOXICACIONES,17,Personas"
"2017,13,365,INTOXICACIONES,7,Personas"
"2018,1,356,INTOXICACIONES,7,Personas"
"2018,2,356,INTOXICACIONES,8,Personas"
"2018,3,356,INTOXICACIONES,16,Personas"
"2018,4,365,INTOXICACIONES,13,Personas"
"2018,5,365,INTOXICACIONES,9,Personas"
"2018,6,365,INTOXICACIONES,10,Personas"
"2018,7,365,INTOXICACIONES,11,Personas"
"2018,8,365,INTOXICACIONES,3,Personas"
"2018,9,365,INTOXICACIONES,6,Personas"
"2018,10,365,INTOXICACIONES,10,Personas"
"2018,11,365,INTOXICACIONES,7,Personas"
"2018,12,365,INTOXICACIONES,3,Personas"
"2018,13,365,INTOXICACIONES,2,Personas"
"2019,1,356,INTOXICACIONES,3,Personas"
"2019,2,356,INTOXICACIONES,3,Personas"
"2019,3,356,INTOXICACIONES,11,Personas"
"2019,4,365,INTOXICACIONES,10,Personas"
"2019,5,365,INTOXICACIONES,8,Personas"
"2019,6,365,INTOXICACIONES,13,Personas"
"2019,7,365,INTOXICACIONES,14,Personas"
"2019,8,365,INTOXICACIONES,9,Personas"
"2019,9,365,INTOXICACIONES,10,Personas"
"2019,10,365,INTOXICACIONES,8,Personas"
"2019,11,365,INTOXICACIONES,11,Personas"
"2019,12,365,INTOXICACIONES,8,Personas"
"2019,13,365,INTOXICACIONES,3,Personas"
"2020,1,365,INTOXICACIONES,7,Personas"
"2020,2,365,INTOXICACIONES,6,Personas"
"2020,3,365,INTOXICACIONES,2,Personas"
"2020,4,365,INTOXICACIONES,1,Personas"
"2020,5,365,INTOXICACIONES,4,Personas"
"2020,6,365,INTOXICACIONES,5,Personas"
"2020,7,365,INTOXICACIONES,4,Personas"
"2020,8,365,INTOXICACIONES,1,Personas"
"2020,9,365,INTOXICACIONES,4,Personas"
"2020,10,365,INTOXICACIONES,6,Personas"
"2020,11,365,INTOXICACIONES,4,Personas"
"2020,12,365,INTOXICACIONES,1,Personas"
"2020,13,365,INTOXICACIONES,4,Personas"
"2021,1,365,INTOXICACIONES,5,Personas"
"2021,2,365,INTOXICACIONES,5,Personas"
"2021,3,365,INTOXICACIONES,8,Personas"
"2021,4,365,INTOXICACIONES,4,Personas"
"2021,5,365,INTOXICACIONES,2,Personas"
"2021,6,365,INTOXICACIONES,6,Personas"
"2021,7,365,INTOXICACIONES,9,Personas"
"2021,8,365,INTOXICACIONES,5,Personas"
"2021,9,365,INTOXICACIONES,4,Personas"
"2021,10,365,INTOXICACIONES,7,Personas"
"2021,11,365,INTOXICACIONES,5,Personas"
"2021,12,365,INTOXICACIONES,2,Personas"
"2021,13,365,INTOXICACIONES,2,Personas"
"2022,1,365,INTOXICACIONES,1,Personas"
"2022,2,365,INTOXICACIONES,7,Personas"
"2022,3,365,INTOXICACIONES,5,Personas"
"2022,4,365,INTOXICACIONES,4,Personas"
"2022,5,365,INTOXICACIONES,2,Personas"
"2022,6,365,INTOXICACIONES,4,Personas"
"2022,7,365,INTOXICACIONES,6,Personas"
"2022,8,365,INTOXICACIONES,3,Personas"
"2022,9,365,INTOXICACIONES,24,Personas"
"2022,10,365,INTOXICACIONES,5,Personas"
"2022,11,365,INTOXICACIONES,5,Personas"
"2022,12,365,INTOXICACIONES,7,Personas"
"2022,13,365,INTOXICACIONES,1,Personas"
"2023,1,365,INTOXICACIONES,5,Personas"
"2023,2,365,INTOXICACIONES,2,Personas"
"2023,3,365,INTOXICACIONES,13,Personas"
"2023,4,365,INTOXICACIONES,5,Personas"
"2023,5,365,INTOXICACIONES,4,Personas"
"2023,6,365,INTOXICACIONES,4,Personas"
"2023,7,365,INTOXICACIONES,2,Personas"
"2023,8,365,INTOXICACIONES,4,Personas"
"2023,9,365,INTOXICACIONES,7,Personas"
"2023,10,365,INTOXICACIONES,5,Personas"
"2023,11,365,INTOXICACIONES,3,Personas"
"2023,12,365,INTOXICACIONES,4,Personas"
"2023,13,365,INTOXICACIONES,4,Personas"
"2024,1,365,INTOXICACIONES,5,Personas"
"2024,2,365,INTOXICACIONES,4,Personas"
"2024,3,365,INTOXICACIONES,14,Personas"
"2024,4,365,INTOXICACIONES,6,Personas"
"2024,5,365,INTOXICACIONES,4,Personas"
"2024,6,365,INTOXICACIONES,15,Personas"
"2024,7,365,INTOXICACIONES,2,Personas"
"2024,8,365,INTOXICACIONES,2,Personas"
"2024,9,365,INTOXICACIONES,2,Personas"
"2024,10,365,INTOXICACIONES,15,Personas"
"2024,11,365,INTOXICACIONES,4,Personas"
"2024,12,365,INTOXICACIONES,3,Personas"
"2024,13,365,INTOXICACIONES,9,Personas"
"2017,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,2,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,5,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,6,420,LEISHMANIASIS CUTANEA,1,Personas"
"2017,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,11,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,1,420,LEISHMANIASIS CUTANEA,1,Personas"
"2018,2,420,LEISHMANIASIS CUTANEA,1,Personas"
"2018,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,5,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,9,420,LEISHMANIASIS CUTANEA,1,Personas"
"2018,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,11,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2018,13,420,LEISHMANIASIS CUTANEA,1,Personas"
"2019,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,2,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,4,420,LEISHMANIASIS CUTANEA,2,Personas"
"2019,5,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,10,420,LEISHMANIASIS CUTANEA,1,Personas"
"2019,11,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2019,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,2,420,LEISHMANIASIS CUTANEA,1,Personas"
"2020,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,5,420,LEISHMANIASIS CUTANEA,1,Personas"
"2020,6,420,LEISHMANIASIS CUTANEA,1,Personas"
"2020,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,11,420,LEISHMANIASIS CUTANEA,1,Personas"
"2020,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2020,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,2,420,LEISHMANIASIS CUTANEA,2,Personas"
"2021,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,5,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2021,11,420,LEISHMANIASIS CUTANEA,1,Personas"
"2021,12,420,LEISHMANIASIS CUTANEA,1,Personas"
"2021,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,1,420,LEISHMANIASIS CUTANEA,1,Personas"
"2022,2,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,5,420,LEISHMANIASIS CUTANEA,1,Personas"
"2022,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,11,420,LEISHMANIASIS CUTANEA,1,Personas"
"2022,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2022,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,2,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,3,420,LEISHMANIASIS CUTANEA,1,Personas"
"2023,4,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,5,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,7,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,10,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,11,420,LEISHMANIASIS CUTANEA,1,Personas"
"2023,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2023,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,1,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,2,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,3,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,4,420,LEISHMANIASIS CUTANEA,1,Personas"
"2024,5,420,LEISHMANIASIS CUTANEA,1,Personas"
"2024,6,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,7,420,LEISHMANIASIS CUTANEA,1,Personas"
"2024,8,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,9,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,10,420,LEISHMANIASIS CUTANEA,4,Personas"
"2024,11,420,LEISHMANIASIS CUTANEA,1,Personas"
"2024,12,420,LEISHMANIASIS CUTANEA,0,Personas"
"2024,13,420,LEISHMANIASIS CUTANEA,0,Personas"
"2017,1,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),1,Personas"
"2017,2,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,3,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,4,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,5,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,6,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,7,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,8,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,9,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),1,Personas"
"2017,10,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
"2017,11,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (POLVORA Y MINAS ANTIPERSONAL),0,Personas"
